"Order_ID";"Product_ID";"User_ID";"Order_Date";"Return_Date";"Product_Category";"Product_Price";"Order_Quantity";"Return_Reason";"Return_Status";"Days_to_Return";"User_Age";"User_Gender";"User_Location";"Payment_Method";"Shipping_Method";"Discount_Applied";"Sales";"Profit"
"ORD00007469";"PROD00007469";"USER00007469";"2023-11-07";"2023-02-17";"Books";459.31;1;"Wrong item";"Returned";-263;29;"Male";"City32";"Gift Card";"Standard";5.88;432.3;86.46
"ORD00007470";"PROD00007470";"USER00007470";"2024-05-19";"2023-02-26";"Books";13.06;5;"Defective";"Returned";-448;66;"Female";"City58";"Gift Card";"Next-Day";48.07;33.91;6.78
"ORD00007471";"PROD00007471";"USER00007471";"2024-06-30";"";"Clothing";490.05;5;"No Return";"Not Returned";0;31;"Female";"City20";"Credit Card";"Standard";39.45;1483.63;296.73
"ORD00007472";"PROD00007472";"USER00007472";"2024-02-03";"2023-09-08";"Clothing";494.14;3;"Wrong item";"Returned";-148;26;"Female";"City90";"Credit Card";"Express";23.03;1141.02;228.2
"ORD00007473";"PROD00007473";"USER00007473";"2024-12-01";"";"Home";13.36;3;"No Return";"Not Returned";0;43;"Male";"City69";"Gift Card";"Express";16.1;33.63;6.73
"ORD00007474";"PROD00007474";"USER00007474";"2023-06-15";"2023-04-03";"Home";305.4;3;"Defective";"Returned";-73;43;"Female";"City99";"Debit Card";"Standard";35.26;593.15;118.63
"ORD00007475";"PROD00007475";"USER00007475";"2023-10-29";"";"Clothing";422.86;3;"No Return";"Not Returned";0;18;"Female";"City13";"Credit Card";"Next-Day";1.56;1248.79;249.76
"ORD00007476";"PROD00007476";"USER00007476";"2024-01-09";"2024-10-15";"Electronics";436.95;1;"Changed mind";"Returned";280;46;"Male";"City87";"Debit Card";"Next-Day";36.34;278.16;55.63
"ORD00007477";"PROD00007477";"USER00007477";"2024-08-17";"";"Home";121.62;3;"No Return";"Not Returned";0;64;"Female";"City100";"Debit Card";"Next-Day";17.62;300.57;60.11
"ORD00007478";"PROD00007478";"USER00007478";"2023-09-08";"2023-04-01";"Clothing";25.33;3;"Not as described";"Returned";-160;50;"Male";"City1";"Credit Card";"Standard";26.19;56.09;11.22
"ORD00007479";"PROD00007479";"USER00007479";"2023-08-02";"2023-03-01";"Clothing";388.72;2;"Not as described";"Returned";-154;29;"Female";"City59";"PayPal";"Next-Day";0.83;770.99;154.2
"ORD00007480";"PROD00007480";"USER00007480";"2024-07-05";"2023-05-17";"Home";241.11;4;"Wrong item";"Returned";-415;55;"Female";"City15";"Gift Card";"Next-Day";40.58;573.07;114.61
"ORD00007481";"PROD00007481";"USER00007481";"2024-07-03";"2024-12-21";"Clothing";57.9;2;"Wrong item";"Returned";171;23;"Male";"City86";"Credit Card";"Standard";22.3;89.98;18.0
"ORD00007482";"PROD00007482";"USER00007482";"2024-04-21";"";"Home";84.04;4;"No Return";"Not Returned";0;53;"Female";"City8";"PayPal";"Standard";16.1;282.04;56.41
"ORD00007483";"PROD00007483";"USER00007483";"2024-10-28";"";"Books";203.34;1;"No Return";"Not Returned";0;33;"Male";"City6";"Gift Card";"Next-Day";22.38;157.83;31.57
"ORD00007484";"PROD00007484";"USER00007484";"2024-09-06";"2023-12-05";"Home";170.6;2;"Changed mind";"Returned";-276;62;"Female";"City75";"PayPal";"Standard";36.62;216.25;43.25
"ORD00007485";"PROD00007485";"USER00007485";"2024-01-31";"";"Electronics";160.92;1;"No Return";"Not Returned";0;46;"Male";"City5";"Credit Card";"Standard";43.42;91.05;18.21
"ORD00007486";"PROD00007486";"USER00007486";"2024-04-06";"2024-08-03";"Electronics";106.64;3;"Not as described";"Returned";119;68;"Male";"City84";"Debit Card";"Next-Day";10.5;286.33;57.27
"ORD00007487";"PROD00007487";"USER00007487";"2023-04-30";"2024-07-14";"Home";271.9;3;"Not as described";"Returned";441;61;"Female";"City44";"Gift Card";"Next-Day";9.63;737.15;147.43
"ORD00007488";"PROD00007488";"USER00007488";"2024-01-08";"2024-02-11";"Toys";352.61;3;"Defective";"Returned";34;57;"Male";"City91";"Gift Card";"Standard";44.74;584.56;116.91
"ORD00007489";"PROD00007489";"USER00007489";"2023-01-14";"";"Electronics";187.88;4;"No Return";"Not Returned";0;27;"Male";"City18";"Credit Card";"Standard";23.27;576.64;115.33
"ORD00007490";"PROD00007490";"USER00007490";"2023-11-22";"2024-11-22";"Books";386.33;1;"Wrong item";"Returned";366;64;"Male";"City73";"Credit Card";"Express";27.18;281.33;56.27
"ORD00007491";"PROD00007491";"USER00007491";"2023-07-16";"";"Home";274.94;4;"No Return";"Not Returned";0;45;"Female";"City69";"PayPal";"Standard";37.35;689.0;137.8
"ORD00007492";"PROD00007492";"USER00007492";"2024-09-15";"2024-02-11";"Toys";147.09;4;"Not as described";"Returned";-217;61;"Female";"City97";"Gift Card";"Standard";32.64;396.32;79.26
"ORD00007493";"PROD00007493";"USER00007493";"2024-11-05";"";"Toys";452.88;5;"No Return";"Not Returned";0;64;"Female";"City55";"Debit Card";"Standard";6.43;2118.8;423.76
"ORD00007494";"PROD00007494";"USER00007494";"2024-06-26";"";"Home";371.72;2;"No Return";"Not Returned";0;18;"Female";"City1";"PayPal";"Express";13.55;642.7;128.54
"ORD00007495";"PROD00007495";"USER00007495";"2023-07-07";"";"Books";144.15;4;"No Return";"Not Returned";0;50;"Male";"City62";"Credit Card";"Next-Day";3.38;557.11;111.42
"ORD00007496";"PROD00007496";"USER00007496";"2023-10-05";"";"Toys";254.97;2;"No Return";"Not Returned";0;51;"Male";"City46";"Gift Card";"Standard";35.22;330.34;66.07
"ORD00007497";"PROD00007497";"USER00007497";"2024-01-19";"";"Home";486.27;2;"No Return";"Not Returned";0;23;"Male";"City32";"PayPal";"Express";11.44;861.28;172.26
"ORD00007498";"PROD00007498";"USER00007498";"2023-04-27";"";"Clothing";240.27;4;"No Return";"Not Returned";0;48;"Male";"City19";"Gift Card";"Standard";18.26;785.59;157.12
"ORD00007499";"PROD00007499";"USER00007499";"2024-04-23";"";"Home";365.92;2;"No Return";"Not Returned";0;62;"Female";"City51";"PayPal";"Standard";27.7;529.12;105.82
"ORD00007500";"PROD00007500";"USER00007500";"2024-02-17";"";"Books";302.35;5;"No Return";"Not Returned";0;18;"Male";"City96";"Debit Card";"Next-Day";22.51;1171.46;234.29
"ORD00007501";"PROD00007501";"USER00007501";"2023-09-29";"";"Books";339.68;5;"No Return";"Not Returned";0;28;"Female";"City55";"PayPal";"Standard";25.49;1265.48;253.1
"ORD00007502";"PROD00007502";"USER00007502";"2023-11-25";"2023-05-06";"Home";445.66;2;"Changed mind";"Returned";-203;27;"Female";"City26";"PayPal";"Standard";13.12;774.38;154.88
"ORD00007503";"PROD00007503";"USER00007503";"2024-07-16";"2023-04-21";"Clothing";30.66;5;"Defective";"Returned";-452;41;"Male";"City94";"Credit Card";"Express";20.0;122.64;24.53
"ORD00007504";"PROD00007504";"USER00007504";"2024-11-13";"2024-02-19";"Home";70.11;4;"Defective";"Returned";-268;70;"Male";"City35";"PayPal";"Express";13.93;241.37;48.27
"ORD00007505";"PROD00007505";"USER00007505";"2024-09-29";"";"Books";425.47;5;"No Return";"Not Returned";0;52;"Female";"City92";"Gift Card";"Next-Day";26.97;1553.6;310.72
"ORD00007506";"PROD00007506";"USER00007506";"2023-08-03";"2023-08-09";"Clothing";48.87;3;"Not as described";"Returned";6;66;"Male";"City52";"Gift Card";"Standard";15.94;123.24;24.65
"ORD00007507";"PROD00007507";"USER00007507";"2024-03-07";"";"Electronics";52.02;3;"No Return";"Not Returned";0;47;"Male";"City36";"PayPal";"Next-Day";0.16;155.81;31.16
"ORD00007508";"PROD00007508";"USER00007508";"2024-07-27";"";"Clothing";128.0;2;"No Return";"Not Returned";0;64;"Male";"City50";"Credit Card";"Express";2.8;248.83;49.77
"ORD00007509";"PROD00007509";"USER00007509";"2023-01-10";"";"Home";45.32;1;"No Return";"Not Returned";0;32;"Female";"City64";"Debit Card";"Next-Day";0.53;45.08;9.02
"ORD00007510";"PROD00007510";"USER00007510";"2024-05-13";"";"Toys";64.88;3;"No Return";"Not Returned";0;44;"Female";"City76";"Gift Card";"Next-Day";13.53;168.31;33.66
"ORD00007511";"PROD00007511";"USER00007511";"2024-07-31";"2024-01-27";"Electronics";412.83;3;"Not as described";"Returned";-186;68;"Female";"City68";"Gift Card";"Express";35.99;792.76;158.55
"ORD00007512";"PROD00007512";"USER00007512";"2024-08-08";"2023-12-18";"Clothing";17.9;4;"Changed mind";"Returned";-234;47;"Male";"City58";"Gift Card";"Standard";4.28;68.54;13.71
"ORD00007513";"PROD00007513";"USER00007513";"2023-08-05";"2023-05-21";"Clothing";305.57;5;"Wrong item";"Returned";-76;19;"Female";"City18";"Gift Card";"Express";22.03;1191.26;238.25
"ORD00007514";"PROD00007514";"USER00007514";"2023-02-10";"";"Books";35.17;4;"No Return";"Not Returned";0;46;"Female";"City34";"Gift Card";"Standard";42.93;80.29;16.06
"ORD00007515";"PROD00007515";"USER00007515";"2024-11-09";"";"Home";187.97;4;"No Return";"Not Returned";0;25;"Male";"City93";"Credit Card";"Next-Day";5.26;712.33;142.47
"ORD00007516";"PROD00007516";"USER00007516";"2024-02-27";"2023-11-25";"Clothing";467.0;1;"Wrong item";"Returned";-94;26;"Female";"City21";"Debit Card";"Next-Day";2.36;455.98;91.2
"ORD00007517";"PROD00007517";"USER00007517";"2024-08-28";"2024-07-23";"Clothing";432.74;3;"Defective";"Returned";-36;62;"Male";"City60";"Credit Card";"Standard";5.61;1225.39;245.08
"ORD00007518";"PROD00007518";"USER00007518";"2023-08-17";"";"Electronics";101.15;1;"No Return";"Not Returned";0;24;"Female";"City80";"Credit Card";"Next-Day";21.51;79.39;15.88
"ORD00007519";"PROD00007519";"USER00007519";"2023-09-08";"";"Home";148.73;1;"No Return";"Not Returned";0;40;"Male";"City9";"Credit Card";"Express";13.87;128.1;25.62
"ORD00007520";"PROD00007520";"USER00007520";"2024-04-10";"";"Books";32.23;2;"No Return";"Not Returned";0;30;"Female";"City32";"Credit Card";"Next-Day";2.85;62.62;12.52
"ORD00007521";"PROD00007521";"USER00007521";"2024-11-09";"";"Clothing";274.47;1;"No Return";"Not Returned";0;54;"Female";"City87";"Credit Card";"Standard";18.57;223.5;44.7
"ORD00007522";"PROD00007522";"USER00007522";"2023-01-21";"2024-01-20";"Toys";202.5;3;"Not as described";"Returned";364;55;"Male";"City35";"Credit Card";"Express";21.48;477.01;95.4
"ORD00007523";"PROD00007523";"USER00007523";"2023-09-24";"";"Home";23.36;4;"No Return";"Not Returned";0;36;"Female";"City43";"PayPal";"Express";6.24;87.61;17.52
"ORD00007524";"PROD00007524";"USER00007524";"2023-10-28";"";"Clothing";286.69;2;"No Return";"Not Returned";0;36;"Male";"City91";"Credit Card";"Standard";9.91;516.56;103.31
"ORD00007525";"PROD00007525";"USER00007525";"2023-02-10";"";"Home";291.6;2;"No Return";"Not Returned";0;68;"Male";"City73";"Gift Card";"Standard";31.33;400.48;80.1
"ORD00007526";"PROD00007526";"USER00007526";"2024-11-22";"2023-10-30";"Toys";452.82;3;"Defective";"Returned";-389;63;"Female";"City30";"Credit Card";"Next-Day";2.46;1325.04;265.01
"ORD00007527";"PROD00007527";"USER00007527";"2024-09-19";"2023-07-17";"Home";16.61;3;"Changed mind";"Returned";-430;56;"Male";"City65";"Gift Card";"Express";30.59;34.59;6.92
"ORD00007528";"PROD00007528";"USER00007528";"2023-05-12";"2024-05-31";"Toys";348.37;5;"Changed mind";"Returned";385;63;"Female";"City8";"PayPal";"Standard";49.17;885.38;177.08
"ORD00007529";"PROD00007529";"USER00007529";"2023-03-20";"2023-11-05";"Toys";315.08;4;"Defective";"Returned";230;63;"Female";"City66";"Credit Card";"Next-Day";30.16;880.21;176.04
"ORD00007530";"PROD00007530";"USER00007530";"2023-10-09";"2023-03-18";"Toys";317.0;1;"Not as described";"Returned";-205;38;"Female";"City81";"Credit Card";"Next-Day";7.86;292.08;58.42
"ORD00007531";"PROD00007531";"USER00007531";"2023-04-30";"";"Toys";82.48;4;"No Return";"Not Returned";0;57;"Female";"City35";"Credit Card";"Standard";9.81;297.55;59.51
"ORD00007532";"PROD00007532";"USER00007532";"2024-11-29";"";"Electronics";247.83;2;"No Return";"Not Returned";0;57;"Male";"City13";"Gift Card";"Next-Day";37.47;309.94;61.99
"ORD00007533";"PROD00007533";"USER00007533";"2024-07-27";"";"Home";448.7;5;"No Return";"Not Returned";0;51;"Male";"City5";"PayPal";"Next-Day";42.04;1300.33;260.07
"ORD00007534";"PROD00007534";"USER00007534";"2023-03-10";"";"Electronics";17.58;1;"No Return";"Not Returned";0;33;"Female";"City32";"Gift Card";"Standard";24.68;13.24;2.65
"ORD00007535";"PROD00007535";"USER00007535";"2024-05-20";"";"Clothing";350.58;5;"No Return";"Not Returned";0;47;"Female";"City55";"PayPal";"Express";24.06;1331.15;266.23
"ORD00007536";"PROD00007536";"USER00007536";"2023-10-27";"2024-06-27";"Toys";435.4;2;"Defective";"Returned";244;44;"Female";"City17";"Credit Card";"Next-Day";47.86;454.04;90.81
"ORD00007537";"PROD00007537";"USER00007537";"2024-04-27";"2024-05-15";"Books";299.78;3;"Defective";"Returned";18;64;"Male";"City85";"PayPal";"Express";25.8;667.31;133.46
"ORD00007538";"PROD00007538";"USER00007538";"2024-01-31";"";"Clothing";285.9;3;"No Return";"Not Returned";0;66;"Male";"City62";"Gift Card";"Express";30.07;599.79;119.96
"ORD00007539";"PROD00007539";"USER00007539";"2023-11-25";"";"Home";425.63;2;"No Return";"Not Returned";0;60;"Male";"City73";"Debit Card";"Express";16.48;710.97;142.19
"ORD00007540";"PROD00007540";"USER00007540";"2023-07-04";"";"Clothing";186.07;4;"No Return";"Not Returned";0;52;"Male";"City83";"Gift Card";"Standard";33.68;493.61;98.72
"ORD00007541";"PROD00007541";"USER00007541";"2024-04-11";"2024-03-19";"Toys";198.98;5;"Defective";"Returned";-23;43;"Male";"City3";"PayPal";"Standard";9.28;902.57;180.51
"ORD00007542";"PROD00007542";"USER00007542";"2024-08-01";"";"Clothing";479.16;4;"No Return";"Not Returned";0;50;"Female";"City92";"Gift Card";"Standard";14.89;1631.25;326.25
"ORD00007543";"PROD00007543";"USER00007543";"2024-11-15";"2023-01-17";"Clothing";87.99;5;"Changed mind";"Returned";-668;54;"Male";"City21";"Credit Card";"Express";0.68;436.96;87.39
"ORD00007544";"PROD00007544";"USER00007544";"2024-05-06";"2023-01-25";"Electronics";74.73;5;"Changed mind";"Returned";-467;39;"Male";"City90";"Gift Card";"Express";8.66;341.29;68.26
"ORD00007545";"PROD00007545";"USER00007545";"2023-10-31";"";"Books";265.92;1;"No Return";"Not Returned";0;24;"Male";"City96";"Debit Card";"Express";7.09;247.07;49.41
"ORD00007546";"PROD00007546";"USER00007546";"2023-04-27";"2024-09-20";"Clothing";146.19;5;"Defective";"Returned";512;33;"Male";"City68";"PayPal";"Express";45.99;394.79;78.96
"ORD00007547";"PROD00007547";"USER00007547";"2023-07-24";"2023-01-23";"Clothing";309.3;5;"Changed mind";"Returned";-182;38;"Female";"City43";"PayPal";"Next-Day";4.23;1481.08;296.22
"ORD00007548";"PROD00007548";"USER00007548";"2023-04-12";"";"Books";210.79;4;"No Return";"Not Returned";0;34;"Male";"City39";"Gift Card";"Standard";15.65;711.21;142.24
"ORD00007549";"PROD00007549";"USER00007549";"2024-03-21";"2023-11-02";"Books";443.49;4;"Changed mind";"Returned";-140;69;"Male";"City29";"PayPal";"Standard";37.1;1115.82;223.16
"ORD00007550";"PROD00007550";"USER00007550";"2023-04-06";"";"Electronics";61.39;4;"No Return";"Not Returned";0;29;"Male";"City31";"Gift Card";"Next-Day";34.26;161.43;32.29
"ORD00007551";"PROD00007551";"USER00007551";"2024-04-26";"";"Clothing";450.82;4;"No Return";"Not Returned";0;69;"Male";"City1";"Debit Card";"Standard";27.52;1307.02;261.4
"ORD00007552";"PROD00007552";"USER00007552";"2024-09-26";"2024-03-07";"Books";168.12;2;"Defective";"Returned";-203;37;"Male";"City68";"Gift Card";"Express";45.86;182.04;36.41
"ORD00007553";"PROD00007553";"USER00007553";"2023-07-14";"";"Home";292.0;5;"No Return";"Not Returned";0;42;"Female";"City93";"PayPal";"Express";10.15;1311.81;262.36
"ORD00007554";"PROD00007554";"USER00007554";"2023-09-13";"2024-10-11";"Home";67.54;4;"Changed mind";"Returned";394;24;"Male";"City87";"Credit Card";"Next-Day";45.79;146.45;29.29
"ORD00007555";"PROD00007555";"USER00007555";"2023-04-10";"2024-04-08";"Electronics";406.91;1;"Defective";"Returned";364;32;"Female";"City81";"Gift Card";"Standard";44.28;226.73;45.35
"ORD00007556";"PROD00007556";"USER00007556";"2023-05-29";"";"Toys";388.14;2;"No Return";"Not Returned";0;31;"Male";"City77";"Debit Card";"Next-Day";40.69;460.41;92.08
"ORD00007557";"PROD00007557";"USER00007557";"2023-10-26";"";"Books";206.11;3;"No Return";"Not Returned";0;34;"Female";"City28";"Credit Card";"Standard";24.53;466.65;93.33
"ORD00007558";"PROD00007558";"USER00007558";"2023-07-10";"2024-08-15";"Toys";348.39;5;"Not as described";"Returned";402;30;"Male";"City68";"Credit Card";"Next-Day";4.3;1667.05;333.41
"ORD00007559";"PROD00007559";"USER00007559";"2023-11-06";"2023-07-28";"Electronics";323.44;4;"Defective";"Returned";-101;66;"Female";"City35";"Debit Card";"Standard";36.88;816.62;163.32
"ORD00007560";"PROD00007560";"USER00007560";"2024-03-04";"2024-08-23";"Toys";165.85;3;"Not as described";"Returned";172;21;"Female";"City94";"Credit Card";"Express";15.75;419.19;83.84
"ORD00007561";"PROD00007561";"USER00007561";"2024-12-21";"";"Toys";30.34;4;"No Return";"Not Returned";0;63;"Male";"City88";"Debit Card";"Express";39.24;73.74;14.75
"ORD00007562";"PROD00007562";"USER00007562";"2023-04-09";"2024-05-01";"Toys";446.95;4;"Not as described";"Returned";388;34;"Male";"City14";"PayPal";"Next-Day";17.73;1470.82;294.16
"ORD00007563";"PROD00007563";"USER00007563";"2023-03-10";"2024-11-24";"Clothing";72.03;1;"Changed mind";"Returned";625;65;"Female";"City43";"Credit Card";"Express";16.58;60.09;12.02
"ORD00007564";"PROD00007564";"USER00007564";"2023-01-05";"";"Electronics";315.29;5;"No Return";"Not Returned";0;48;"Male";"City55";"PayPal";"Express";36.99;993.32;198.66
"ORD00007565";"PROD00007565";"USER00007565";"2023-04-18";"";"Electronics";342.47;2;"No Return";"Not Returned";0;70;"Female";"City81";"PayPal";"Standard";38.81;419.11;83.82
"ORD00007566";"PROD00007566";"USER00007566";"2023-01-07";"2023-07-09";"Books";158.92;1;"Wrong item";"Returned";183;64;"Female";"City25";"Debit Card";"Standard";11.59;140.5;28.1
"ORD00007567";"PROD00007567";"USER00007567";"2023-07-05";"2023-11-30";"Home";343.42;5;"Changed mind";"Returned";148;57;"Female";"City62";"PayPal";"Standard";41.06;1012.06;202.41
"ORD00007568";"PROD00007568";"USER00007568";"2023-02-14";"";"Electronics";99.43;5;"No Return";"Not Returned";0;37;"Female";"City37";"PayPal";"Express";46.44;266.27;53.25
"ORD00007569";"PROD00007569";"USER00007569";"2024-01-27";"";"Home";119.3;3;"No Return";"Not Returned";0;53;"Female";"City58";"PayPal";"Standard";17.92;293.76;58.75
"ORD00007570";"PROD00007570";"USER00007570";"2024-11-26";"";"Clothing";224.36;5;"No Return";"Not Returned";0;28;"Male";"City53";"Gift Card";"Next-Day";27.17;817.01;163.4
"ORD00007571";"PROD00007571";"USER00007571";"2023-04-15";"";"Toys";434.74;1;"No Return";"Not Returned";0;38;"Female";"City39";"Credit Card";"Standard";20.01;347.75;69.55
"ORD00007572";"PROD00007572";"USER00007572";"2023-01-15";"2024-01-21";"Toys";343.84;2;"Not as described";"Returned";371;41;"Male";"City1";"Gift Card";"Next-Day";24.86;516.72;103.34
"ORD00007573";"PROD00007573";"USER00007573";"2023-10-06";"";"Books";361.87;5;"No Return";"Not Returned";0;24;"Male";"City42";"Gift Card";"Standard";16.5;1510.81;302.16
"ORD00007574";"PROD00007574";"USER00007574";"2024-12-26";"";"Toys";189.17;3;"No Return";"Not Returned";0;43;"Female";"City71";"Credit Card";"Express";25.26;424.16;84.83
"ORD00007575";"PROD00007575";"USER00007575";"2023-01-30";"2023-07-20";"Electronics";270.29;5;"Wrong item";"Returned";171;41;"Male";"City100";"Credit Card";"Express";16.99;1121.84;224.37
"ORD00007576";"PROD00007576";"USER00007576";"2023-04-29";"2024-02-22";"Clothing";21.74;3;"Defective";"Returned";299;23;"Female";"City56";"PayPal";"Next-Day";4.57;62.24;12.45
"ORD00007577";"PROD00007577";"USER00007577";"2024-10-01";"2023-06-10";"Electronics";361.97;4;"Not as described";"Returned";-479;24;"Male";"City55";"Debit Card";"Express";39.26;879.44;175.89
"ORD00007578";"PROD00007578";"USER00007578";"2023-01-04";"";"Toys";290.14;4;"No Return";"Not Returned";0;59;"Female";"City76";"Debit Card";"Standard";48.14;601.87;120.37
"ORD00007579";"PROD00007579";"USER00007579";"2023-08-06";"2023-11-12";"Toys";467.94;2;"Not as described";"Returned";98;41;"Female";"City84";"Gift Card";"Express";40.23;559.38;111.88
"ORD00007580";"PROD00007580";"USER00007580";"2024-03-13";"";"Toys";478.97;2;"No Return";"Not Returned";0;33;"Female";"City54";"Debit Card";"Next-Day";2.21;936.77;187.35
